2065	6	2055	1140-##-##	1200-##-##
11464	22	10526	2003-##-##	2003-##-##
12481	22	9891	2006-##-##	2007-##-##
7598	17	6793	1974-##-##	1974-##-##
10877	22	10284	1998-##-##	1999-##-##
3132	14	3871	1998-##-##	2003-##-##
11956	22	9723	1983-##-##	1984-##-##
3929	14	3821	1900-##-##	1917-##-##
5016	15	4971	2016-##-##	####-##-##
12065	22	10974	2013-##-##	####-##-##
11401	22	10219	2012-##-##	2012-##-##
7679	17	6655	2000-##-##	2000-##-##
11772	22	10069	2000-##-##	2000-##-##
4092	14	4093	2007-##-##	2010-##-##
8966	17	6809	1991-##-##	1991-##-##
12344	22	10957	1997-##-##	1999-##-##
1453	15	4971	2017-##-##	####-##-##
5720	20	5548	1992-##-##	1992-##-##
3647	14	3648	1969-##-##	1974-##-##
6289	20	6290	1983-##-##	1983-##-##
5740	16	5741	1970-##-##	1970-##-##
432	1	148	1790-##-##	1968-##-##
1155	1	953	1790-##-##	1871-##-##
7528	17	7226	1969-##-##	1969-##-##
10372	22	10159	1998-##-##	1999-##-##
1006	1	1007	2015-##-##	####-##-##
10466	22	9744	1959-##-##	1974-##-##
6390	17	6396	2004-##-##	2004-##-##
12114	22	10161	2010-##-##	2010-##-##
10331	22	10335	2014-##-##	2015-##-##
4575	17	6543	1971-##-##	1971-##-##
7547	17	6675	1986-##-##	1986-##-##
11272	22	9866	2003-##-##	2005-##-##
12149	22	11421	2000-##-##	2000-##-##
9019	17	7155	1973-##-##	1973-##-##
2153	6	550	1918-##-##	1921-##-##
11261	22	9938	2007-##-##	2008-##-##
11739	22	10040	1994-##-##	2001-##-##
3150	14	3450	2004-##-##	2005-##-##
12361	22	10946	2004-##-##	2006-##-##
1302	1	1210	1871-##-##	1920-##-##
11376	22	9593	1998-##-##	1998-##-##
9429	20	5762	1961-##-##	1961-##-##
10023	22	9822	2007-##-##	2008-##-##
1744	2	1694	1988-##-##	####-##-##
11603	22	9653	1992-##-##	1995-##-##
7890	20	6467	2003-##-##	2003-##-##
8239	20	9346	2013-##-##	2013-##-##
9638	22	9641	2004-##-##	2008-##-##
3170	17	6011	1941-##-##	1941-##-##
7431	17	7432	2001-##-##	2001-##-##
11954	22	10394	2008-##-##	2008-##-##
3061	17	5874	1962-##-##	1962-##-##
2470	20	7770	1963-##-##	1963-##-##
3135	14	4175	1964-##-##	1965-##-##
771	6	28	1917-##-##	1922-##-##
12114	22	11049	2008-##-##	2009-##-##
3812	14	3431	1986-##-##	1986-##-##
3075	17	6601	1980-##-##	1980-##-##
8697	17	8698	1979-##-##	1979-##-##
8060	17	5916	1997-##-##	1997-##-##
2776	15	4969	1960-##-##	####-##-##
7436	17	5818	1859-##-##	1859-##-##
11341	22	9973	2011-##-##	2011-##-##
3716	14	3496	1961-##-##	1963-##-##
7154	20	7092	1958-##-##	1958-##-##
5497	22	9666	2006-##-##	2007-##-##
3679	14	3680	1946-##-##	1950-##-##
2751	17	7538	1973-##-##	1973-##-##
10900	22	9604	2008-##-##	2008-##-##
2900	17	7196	1990-##-##	1990-##-##
7590	17	6606	1983-##-##	1983-##-##
10560	22	10106	1987-##-##	1999-##-##
11937	22	9648	2006-##-##	2007-##-##
12155	22	9574	2013-##-##	2014-##-##
9144	18	696	####-##-##	2016-##-##
12280	22	9565	2008-##-##	2009-##-##
4826	14	3711	1889-##-##	1890-##-##
11997	22	10394	1995-##-##	1997-##-##
4960	14	3447	1607-##-##	1611-##-##
10586	22	10522	2015-##-##	####-##-##
10835	22	9843	2013-##-##	2014-##-##
2693	20	6012	1945-##-##	1945-##-##
11677	22	10376	2013-##-##	2014-##-##
10846	22	9585	2003-##-##	2003-##-##
1772	2	1671	1952-##-##	####-##-##
8004	20	7097	2001-##-##	2001-##-##
5090	15	4973	####-##-##	2015-##-##
10039	22	10045	2004-##-##	2013-##-##
7497	20	6780	1933-##-##	1933-##-##
12333	22	11643	2006-##-##	2006-##-##
6247	17	6248	1980-##-##	1980-##-##
8235	20	6983	1996-##-##	1996-##-##
11467	22	11161	2013-##-##	2014-##-##
11812	22	10118	1991-##-##	1993-##-##
1799	3	1776	####-##-##	2007-##-##
11134	22	9878	2007-##-##	2007-##-##
8288	17	6240	1987-##-##	1987-##-##
12144	22	10644	1993-##-##	1994-##-##
11262	22	11263	2004-##-##	2008-##-##
3288	13	3263	1961-##-##	####-##-##
11799	22	9641	2015-##-##	####-##-##
11978	22	10720	2005-##-##	2005-##-##
1042	18	567	1871-##-##	####-##-##
3296	13	3269	1940-##-##	####-##-##
9244	20	6706	1906-##-##	1906-##-##
458	1	125	1790-##-##	1871-##-##
1877	23	3019	1959-##-##	1959-##-##
5411	16	5528	1990-##-##	1990-##-##
11931	22	11112	2000-##-##	2000-##-##
2687	9	2494	1966-##-##	####-##-##
12316	22	9952	2006-##-##	2010-##-##
2724	20	5762	1959-##-##	1959-##-##
5563	17	7301	2011-##-##	2011-##-##
10390	22	9624	2007-##-##	2007-##-##
3398	13	3255	1993-##-##	####-##-##
7950	17	8890	2003-##-##	2003-##-##
9144	18	1035	####-##-##	2016-##-##
8336	17	5939	1985-##-##	1985-##-##
7519	17	7196	1986-##-##	1986-##-##
10063	22	9829	1943-##-##	1945-##-##
10532	22	9562	2011-##-##	2012-##-##
3889	14	3507	1992-##-##	1997-##-##
6968	17	6393	1978-##-##	1978-##-##
11146	22	10073	2006-##-##	2007-##-##
675	6	2050	1945-##-##	1949-##-##
6796	17	6798	2010-##-##	2010-##-##
12290	22	9833	1997-##-##	1999-##-##
11796	22	10879	2008-##-##	2012-##-##
12030	22	9918	2010-##-##	2013-##-##
10155	22	9843	2014-##-##	2014-##-##
7205	17	6262	1970-##-##	1970-##-##
11865	22	10518	1997-##-##	1998-##-##
11187	22	10125	2011-##-##	2011-##-##
1466	1	336	2015-##-##	####-##-##
9350	20	7301	1983-##-##	1983-##-##
11587	22	10233	1958-##-##	1962-##-##
10374	22	9597	2010-##-##	2011-##-##
2402	17	7473	1985-##-##	1985-##-##
2268	17	6820	2009-##-##	2009-##-##
635	1	634	2015-##-##	####-##-##
12267	22	10193	2008-##-##	2009-##-##
10293	22	10294	2007-##-##	2008-##-##
6610	17	6611	2009-##-##	2009-##-##
8702	17	8703	2007-##-##	2007-##-##
10577	22	9873	2012-##-##	2012-##-##
12065	22	11586	2011-##-##	2012-##-##
8359	17	6262	1981-##-##	1981-##-##
11402	22	10005	2003-##-##	2012-##-##
2605	9	2476	1927-##-##	####-##-##
4785	14	3473	1997-##-##	2001-##-##
12497	22	10627	1950-##-##	1951-##-##
9042	20	5453	1967-##-##	1967-##-##
1042	18	967	1871-##-##	####-##-##
9755	22	9580	1999-##-##	2002-##-##
1320	1	129	1790-##-##	1871-##-##
6663	20	6670	2003-##-##	2003-##-##
5268	15	4973	####-##-##	2016-##-##
4281	14	4283	1879-##-##	1881-##-##
10489	22	10491	2016-##-##	####-##-##
12045	22	11157	2005-##-##	2006-##-##
2479	9	2585	1998-##-##	####-##-##
4826	14	3711	1887-##-##	1888-##-##
11079	22	10265	2012-##-##	2013-##-##
8070	17	8071	1998-##-##	1998-##-##
7557	20	7558	1988-##-##	1988-##-##
12339	22	9768	2004-##-##	2005-##-##
7015	20	7016	1991-##-##	1991-##-##
10717	22	5653	1994-##-##	1995-##-##
6423	17	6424	1999-##-##	1999-##-##
9094	22	9827	2015-##-##	2015-##-##
11425	22	10408	2002-##-##	2006-##-##
12236	22	9629	2010-##-##	2014-##-##
77	1	78	1781-##-##	1923-##-##
5667	20	6765	1977-##-##	1977-##-##
7308	17	7594	1992-##-##	1992-##-##
1380	1	953	1920-##-##	####-##-##
8586	17	8343	2010-##-##	2010-##-##
8955	23	2939	####-##-##	1893-##-##
8336	17	5804	1987-##-##	1987-##-##
12236	22	10724	2000-##-##	2000-##-##
3233	20	5762	1959-##-##	1959-##-##
12048	22	10229	2015-##-##	####-##-##
11280	22	9980	1984-##-##	1990-##-##
4284	14	4287	1997-##-##	1998-##-##
6289	20	6290	1959-##-##	1959-##-##
6459	17	6460	2005-##-##	2005-##-##
3125	14	3496	1995-##-##	2003-##-##
5504	17	6314	2007-##-##	2007-##-##
2185	14	3448	1982-##-##	1993-##-##
5023	15	4971	2016-##-##	####-##-##
10717	22	10721	1993-##-##	1994-##-##
10002	22	10004	2008-##-##	2010-##-##
11439	22	10789	2000-##-##	2001-##-##
12106	22	9900	2012-##-##	2013-##-##
12180	22	9553	2013-##-##	2013-##-##
11151	22	10255	2006-##-##	2008-##-##
8433	17	5874	1980-##-##	1980-##-##
7031	17	7032	1990-##-##	1990-##-##
11966	22	9876	2001-##-##	2002-##-##
1988	5	1989	1993-##-##	####-##-##
8157	20	7917	2011-##-##	2011-##-##
3577	14	3473	1997-##-##	2001-##-##
25	1	26	1991-##-##	####-##-##
11113	22	9846	2010-##-##	2010-##-##
1779	3	1776	####-##-##	2007-##-##
10469	22	10471	2009-##-##	2009-##-##
4421	14	4398	1915-##-##	1918-##-##
5596	16	5549	1996-##-##	1996-##-##
1603	1	1597	2015-##-##	####-##-##
2771	20	8769	2011-##-##	2011-##-##
4711	14	3442	1597-##-##	1604-##-##
8679	17	7714	1992-##-##	1992-##-##
2613	17	8900	2012-##-##	2012-##-##
6053	20	9333	1994-##-##	1994-##-##
11451	22	10777	2006-##-##	2011-##-##
11181	22	9830	2010-##-##	2010-##-##
6255	17	5548	1989-##-##	1989-##-##
12403	22	10250	2005-##-##	2006-##-##
12150	22	10314	2013-##-##	2014-##-##
12050	22	10687	2011-##-##	2012-##-##
12102	22	9562	2005-##-##	2007-##-##
1909	14	4273	1990-##-##	1990-##-##
7906	17	7908	1994-##-##	1994-##-##
1246	1	122	1790-##-##	1871-##-##
10026	22	9859	2011-##-##	####-##-##
8106	17	5921	1989-##-##	1989-##-##
12149	22	11142	1998-##-##	1999-##-##
4576	14	3707	1999-##-##	1999-##-##
11221	22	10981	2008-##-##	2010-##-##
12204	22	11386	2013-##-##	2014-##-##
11683	22	10047	2013-##-##	2014-##-##
4939	14	3454	2017-##-##	####-##-##
8934	17	8935	1999-##-##	1999-##-##
2329	22	9581	2012-##-##	2012-##-##
9607	22	9595	2012-##-##	####-##-##
8725	20	7926	2012-##-##	2012-##-##
7439	17	6700	1999-##-##	1999-##-##
11393	22	9556	2003-##-##	2005-##-##
11990	22	9647	2004-##-##	2007-##-##
5194	15	5113	2007-##-##	####-##-##
12233	22	2999	1998-##-##	1999-##-##
4434	14	3646	1856-##-##	1860-##-##
6053	17	9002	1985-##-##	1985-##-##
2119	6	2103	1801-##-##	1802-##-##
1118	1	1097	2005-##-##	2016-##-##
12388	22	9937	2005-##-##	2008-##-##
2157	6	2120	1897-##-##	1946-##-##
444	1	170	1990-##-##	####-##-##
7015	17	6127	2005-##-##	2005-##-##
10806	22	10809	2010-##-##	2010-##-##
10802	22	9992	2007-##-##	2009-##-##
12458	22	10957	1995-##-##	1996-##-##
2768	17	7713	2010-##-##	2010-##-##
10364	22	9595	2001-##-##	2010-##-##
11519	22	10241	1990-##-##	1992-##-##
5962	20	5968	2002-##-##	2002-##-##
4998	15	4971	2015-##-##	####-##-##
11448	22	10219	2008-##-##	2008-##-##
12129	22	10143	2009-##-##	####-##-##
10916	22	10117	1995-##-##	1997-##-##
7853	17	6409	2009-##-##	2009-##-##
11513	22	9934	1992-##-##	1994-##-##
5720	17	7837	1997-##-##	1997-##-##
1217	1	1142	1871-##-##	1920-##-##
10182	22	9933	2000-##-##	2003-##-##
2826	14	3450	2005-##-##	2009-##-##
11414	22	11257	2008-##-##	2008-##-##
11842	22	10096	2007-##-##	2011-##-##
1244	1	1210	####-##-##	1920-##-##
9244	20	6706	1903-##-##	1903-##-##
4907	14	3455	2015-##-##	2017-##-##
77	0	78	####-##-##	1923-##-##
10998	22	9934	2009-##-##	2014-##-##
11348	22	9941	2004-##-##	2004-##-##
12439	22	9768	1992-##-##	1995-##-##
1881	4	1835	1977-##-##	1977-##-##
10513	22	9902	2007-##-##	2008-##-##
2768	12	170	2013-##-##	####-##-##
8597	20	6398	2003-##-##	2003-##-##
2418	20	5762	1965-##-##	1965-##-##
11691	22	9544	1996-##-##	1997-##-##
11780	22	11781	2006-##-##	2007-##-##
8359	17	6706	1984-##-##	1984-##-##
11804	22	10729	2010-##-##	2010-##-##
7305	20	6012	1962-##-##	1962-##-##
4933	14	3507	1916-##-##	1917-##-##
11268	22	11058	2001-##-##	2003-##-##
1065	1	666	2016-##-##	####-##-##
8892	20	7513	1987-##-##	1987-##-##
5479	16	5480	2003-##-##	2003-##-##
11630	22	9846	2004-##-##	2006-##-##
12121	22	9689	1987-##-##	1991-##-##
10668	22	9790	1977-##-##	1979-##-##
952	1	953	1793-##-##	1794-##-##
5499	22	9592	2010-##-##	2011-##-##
8958	20	8959	2003-##-##	2003-##-##
11452	22	10926	1995-##-##	1997-##-##
10071	22	10008	2011-##-##	2012-##-##
12367	22	10585	1991-##-##	1992-##-##
8817	17	6603	1974-##-##	1974-##-##
2402	20	7423	1987-##-##	1987-##-##
2849	17	6065	2003-##-##	2003-##-##
12440	22	10778	2010-##-##	2010-##-##
8674	20	8676	2010-##-##	2010-##-##
11319	22	9558	2004-##-##	2010-##-##
12320	22	10524	1998-##-##	2009-##-##
8833	17	8614	2009-##-##	2009-##-##
2402	20	7472	1984-##-##	1984-##-##
12202	22	9643	2006-##-##	2006-##-##
6964	20	6805	2008-##-##	2008-##-##
5678	16	5505	1957-##-##	1957-##-##
2858	9	2825	1916-##-##	####-##-##
11105	22	5653	2005-##-##	2008-##-##
12192	22	9723	2004-##-##	2005-##-##
11665	22	10258	2009-##-##	####-##-##
10023	22	9840	2014-##-##	####-##-##
12213	22	9756	2010-##-##	2012-##-##
5543	17	6486	1998-##-##	1998-##-##
11431	22	9708	2012-##-##	2012-##-##
10889	22	10583	2000-##-##	2001-##-##
2362	20	7343	2001-##-##	2001-##-##
11619	22	9892	2011-##-##	2013-##-##
5871	17	5862	1995-##-##	1995-##-##
12037	22	11530	2002-##-##	2002-##-##
9962	22	9681	2000-##-##	2001-##-##
4669	14	3824	1931-##-##	1933-##-##
11169	22	10673	1999-##-##	1999-##-##
8222	20	6232	2008-##-##	2008-##-##
5197	15	5113	2007-##-##	####-##-##
11083	22	10101	2014-##-##	2015-##-##
3205	12	2055	1920-##-##	1965-##-##
10977	22	10270	2011-##-##	2011-##-##
11930	22	11578	2007-##-##	2007-##-##
11820	22	9576	2011-##-##	2012-##-##
979	1	125	1790-##-##	1871-##-##
7287	20	9281	2003-##-##	2003-##-##
12057	22	10514	2001-##-##	2001-##-##
7422	20	8100	1984-##-##	1984-##-##
498	1	187	2015-##-##	####-##-##
11531	22	10631	2005-##-##	2005-##-##
1941	6	2045	1775-##-##	1804-##-##
9163	19	1992	1919-##-##	1920-##-##
10672	22	10340	2007-##-##	2007-##-##
9518	21	9519	1850-##-##	1850-##-##
2587	9	2588	1832-##-##	####-##-##
11707	22	9996	2010-##-##	2015-##-##
11387	22	10652	2006-##-##	2012-##-##
5671	17	7090	2006-##-##	2006-##-##
10662	22	9815	1985-##-##	1986-##-##
4540	17	7221	2002-##-##	2002-##-##
10343	22	9780	1982-##-##	1982-##-##
10766	22	9996	1996-##-##	1997-##-##
11359	22	9980	2011-##-##	2012-##-##
5442	20	5440	2008-##-##	2008-##-##
8668	17	8517	1987-##-##	1987-##-##
12372	22	10053	2007-##-##	2009-##-##
9129	17	6254	1977-##-##	1977-##-##
4375	14	4049	1644-##-##	1655-##-##
1607	1	1597	2015-##-##	####-##-##
2886	9	2887	1946-##-##	1954-##-##
7559	20	6875	1957-##-##	1957-##-##
9983	22	9984	2005-##-##	2005-##-##
11915	22	9668	2014-##-##	####-##-##
9341	20	6780	1910-##-##	1910-##-##
12069	22	10713	2010-##-##	2010-##-##
11749	22	9973	2008-##-##	2010-##-##
4555	14	3825	1996-##-##	1997-##-##
11701	22	10676	1996-##-##	2005-##-##
10579	22	9898	2014-##-##	2014-##-##
7083	17	5950	1978-##-##	1978-##-##
5144	15	5145	1980-##-##	1998-##-##
11563	22	9995	1981-##-##	1986-##-##
44	5	1963	1961-##-##	####-##-##
10898	22	9741	1992-##-##	1992-##-##
11794	22	9551	2002-##-##	2003-##-##
8592	17	9022	2004-##-##	2004-##-##
11076	22	9668	2005-##-##	2006-##-##
2368	8	2367	2004-##-##	####-##-##
9987	22	9989	2004-##-##	2005-##-##
11760	22	11536	2012-##-##	2014-##-##
10818	22	9810	2012-##-##	2012-##-##
6525	22	10857	1987-##-##	1991-##-##
2838	9	2839	2001-##-##	####-##-##
8592	20	6628	2004-##-##	2004-##-##
647	1	125	1790-##-##	1871-##-##
4702	14	3948	1896-##-##	1897-##-##
4390	14	3981	2015-##-##	2016-##-##
6870	17	6871	2000-##-##	2000-##-##
11649	22	10762	2008-##-##	2010-##-##
8892	20	7091	1993-##-##	1993-##-##
11031	22	9572	2013-##-##	2014-##-##
10931	22	10713	1997-##-##	2000-##-##
12069	22	9669	2008-##-##	2009-##-##
5315	15	5189	1972-##-##	####-##-##
11616	22	9712	1994-##-##	1997-##-##
575	1	123	1871-##-##	####-##-##
9413	20	7092	1949-##-##	1949-##-##
10329	22	10025	2010-##-##	2010-##-##
7250	20	6780	1961-##-##	1961-##-##
2655	20	7092	1942-##-##	1942-##-##
11706	22	9594	2008-##-##	2008-##-##
846	1	397	####-##-##	1938-##-##
9007	17	6713	1976-##-##	1976-##-##
9844	22	9849	2010-##-##	2014-##-##
4341	14	4342	1879-##-##	1880-##-##
12152	22	10824	2008-##-##	2009-##-##
3194	17	7006	1997-##-##	1997-##-##
4666	14	3458	2001-##-##	2005-##-##
7890	20	8644	2011-##-##	2011-##-##
11172	22	10278	1980-##-##	1981-##-##
1429	6	2111	1916-##-##	1918-##-##
12261	22	10911	2011-##-##	2011-##-##
5756	17	7341	1969-##-##	1969-##-##
1096	1	701	####-##-##	2015-##-##
12159	22	9992	2010-##-##	2010-##-##
1878	14	4383	2010-##-##	2012-##-##
7800	17	7801	1967-##-##	1967-##-##
5548	16	5717	1976-##-##	1976-##-##
8131	17	2072	1974-##-##	1974-##-##
11372	22	9809	2011-##-##	2014-##-##
8172	17	8177	1992-##-##	1992-##-##
8321	17	6169	1946-##-##	1946-##-##
12056	22	9979	2008-##-##	2009-##-##
3677	14	3555	2003-##-##	2007-##-##
6400	19	9159	1964-##-##	####-##-##
4121	14	4123	1974-##-##	1975-##-##
8854	22	9597	1995-##-##	1995-##-##
9869	22	9539	2000-##-##	2003-##-##
11084	22	10564	1943-##-##	1952-##-##
11204	22	11070	1995-##-##	1996-##-##
12243	22	10161	1997-##-##	2001-##-##
6137	20	6140	2006-##-##	2006-##-##
5015	15	4971	2016-##-##	####-##-##
10396	22	9565	2007-##-##	2008-##-##
1022	1	287	2015-##-##	####-##-##
12126	22	10328	2003-##-##	####-##-##
12353	22	10359	2004-##-##	2004-##-##
10511	22	9941	2003-##-##	2004-##-##
2085	15	5057	1532-##-##	####-##-##
4908	14	3456	2010-##-##	2015-##-##
2543	17	7468	1994-##-##	1994-##-##
12486	22	10093	2016-##-##	####-##-##
4694	14	3431	2012-##-##	2017-##-##
485	1	210	1968-##-##	####-##-##
947	1	129	1824-##-##	1871-##-##
2121	6	170	1990-##-##	####-##-##
12279	22	9558	1916-##-##	1916-##-##
10139	22	9543	1986-##-##	1989-##-##
3962	14	3927	1926-##-##	1929-##-##
10338	22	9746	2002-##-##	2002-##-##
10147	22	10148	1995-##-##	1998-##-##
8414	19	169	1741-##-##	1766-##-##
9060	22	10646	1995-##-##	1998-##-##
6532	17	6533	2001-##-##	2001-##-##
8980	17	6764	1953-##-##	1953-##-##
12291	22	10418	2006-##-##	2009-##-##
7842	17	6276	1968-##-##	1968-##-##
11346	22	9630	1985-##-##	1988-##-##
4134	14	4135	1902-##-##	1905-##-##
11799	22	9902	1999-##-##	1999-##-##
7552	20	7482	2007-##-##	2007-##-##
11459	22	10238	2014-##-##	2016-##-##
135	18	9131	1967-##-##	2015-##-##
6546	20	6391	1966-##-##	1966-##-##
11860	22	11861	2010-##-##	2011-##-##
11137	22	9980	2008-##-##	2009-##-##
459	1	125	1920-##-##	####-##-##
4293	14	4294	2013-##-##	####-##-##
12198	22	10666	1975-##-##	1991-##-##
11067	22	10342	2014-##-##	2014-##-##
7547	20	5847	1988-##-##	1988-##-##
4770	14	3456	2010-##-##	2015-##-##
2534	9	2842	2013-##-##	2014-##-##
412	1	159	1968-##-##	####-##-##
7512	17	7244	2004-##-##	2004-##-##
5714	17	6066	1994-##-##	1994-##-##
2059	6	553	969-##-##	971-##-##
9691	22	9695	2000-##-##	2004-##-##
1003	1	956	1938-##-##	1944-##-##
4905	14	3588	1997-##-##	2004-##-##
6784	20	5983	2007-##-##	2007-##-##
11561	22	10523	1998-##-##	2002-##-##
11557	22	10565	1946-##-##	1947-##-##
5786	20	5774	2000-##-##	2000-##-##
10400	22	10193	2000-##-##	2005-##-##
1802	3	1776	####-##-##	1965-##-##
7310	17	6786	2008-##-##	2008-##-##
477	1	123	1871-##-##	####-##-##
11516	22	10572	2012-##-##	2013-##-##
12294	22	10910	2014-##-##	2014-##-##
10907	22	10078	2008-##-##	2008-##-##
3211	12	2082	####-##-##	1861-##-##
11965	22	10217	2008-##-##	2008-##-##
11613	22	9969	2007-##-##	2008-##-##
2760	20	6780	1958-##-##	1958-##-##
3999	14	3455	2015-##-##	2017-##-##
3376	13	3269	1977-##-##	2014-##-##
8011	20	9321	2001-##-##	2001-##-##
8846	17	8173	1974-##-##	1974-##-##
8239	20	8137	2013-##-##	2013-##-##
8691	20	6039	1971-##-##	1971-##-##
10066	22	9568	1950-##-##	1951-##-##
4516	14	3447	1591-##-##	1598-##-##
11697	22	10632	1995-##-##	1996-##-##
6132	20	6717	2005-##-##	2005-##-##
9997	22	9582	2005-##-##	2008-##-##
8775	17	6538	1976-##-##	1976-##-##
9151	22	9773	1994-##-##	1994-##-##
12415	22	11586	2010-##-##	2012-##-##
2906	17	5863	2014-##-##	2014-##-##
11429	22	11170	2008-##-##	2009-##-##
8597	20	9287	2001-##-##	2001-##-##
11460	22	11220	2010-##-##	2011-##-##
12485	22	10724	2000-##-##	2000-##-##
9361	20	6706	1934-##-##	1934-##-##
2240	14	4076	2000-##-##	2001-##-##
5678	16	5679	1932-##-##	1932-##-##
8590	17	6639	1918-##-##	1918-##-##
7547	20	6674	1984-##-##	1984-##-##
6858	20	9212	2009-##-##	2009-##-##
7956	17	6262	2011-##-##	2011-##-##
8135	17	8709	2007-##-##	2007-##-##
10390	22	9842	2001-##-##	2004-##-##
10329	22	9570	2007-##-##	2007-##-##
6929	20	6706	1926-##-##	1926-##-##
11769	22	9708	2006-##-##	2007-##-##
7250	20	6706	1953-##-##	1953-##-##
11292	22	9798	2005-##-##	2006-##-##
10918	22	9582	2001-##-##	2002-##-##
12321	22	10323	2005-##-##	2006-##-##
11801	22	10288	2006-##-##	2006-##-##
2753	14	4272	1990-##-##	1990-##-##
4676	14	4677	1996-##-##	2006-##-##
10489	22	9736	2015-##-##	2016-##-##
3006	17	7333	1996-##-##	1996-##-##
11397	22	10051	2002-##-##	2003-##-##
6661	20	5762	1961-##-##	1961-##-##
12390	22	11279	1999-##-##	2001-##-##
4802	14	3456	2010-##-##	2015-##-##
2642	13	2552	2009-##-##	####-##-##
7898	17	7196	2006-##-##	2006-##-##
10909	22	10910	2003-##-##	2003-##-##
4531	14	4532	2014-##-##	2015-##-##
7852	17	7028	2011-##-##	2011-##-##
6971	20	6364	2002-##-##	2002-##-##
11270	22	10316	2002-##-##	2003-##-##
6053	20	8097	2007-##-##	2007-##-##
11719	22	9711	2004-##-##	2007-##-##
1327	1	129	1920-##-##	####-##-##
8859	17	7244	2007-##-##	2007-##-##
8708	23	12505	1908-##-##	1918-##-##
11194	22	10556	1998-##-##	1998-##-##
12326	22	10378	2007-##-##	2008-##-##
5370	16	5394	2004-##-##	2004-##-##
9449	21	9514	1743-##-##	1743-##-##
7310	20	7311	2012-##-##	2012-##-##
547	1	540	####-##-##	2009-##-##
12182	22	9560	2009-##-##	2011-##-##
3874	14	3419	1992-##-##	1995-##-##
2701	17	6606	1997-##-##	1997-##-##
2701	17	6262	1993-##-##	1993-##-##
5919	20	5921	1975-##-##	1975-##-##
11940	22	10431	2008-##-##	2010-##-##
8768	17	8769	2009-##-##	2009-##-##
3540	14	3509	1977-##-##	1979-##-##
12011	22	10229	1975-##-##	1976-##-##
7353	20	7354	1977-##-##	1977-##-##
3579	14	3437	1966-##-##	1992-##-##
8999	20	8852	1952-##-##	1952-##-##
4712	14	3444	1969-##-##	1977-##-##
2021	6	402	1919-##-##	1933-##-##
5112	15	5113	2004-##-##	####-##-##
1284	1	1210	1871-##-##	1920-##-##
7718	20	7719	1998-##-##	1998-##-##
8786	17	6697	1985-##-##	1985-##-##
11682	22	9818	1983-##-##	1986-##-##
197	1	190	2015-##-##	####-##-##
8042	20	7792	2002-##-##	2002-##-##
1211	1	122	1790-##-##	1871-##-##
406	1	408	1802-##-##	1921-##-##
10941	22	10713	2015-##-##	####-##-##
10529	22	10483	1980-##-##	1996-##-##
8147	17	7092	1952-##-##	1952-##-##
6266	20	7092	1901-##-##	1901-##-##
10851	22	9926	2008-##-##	2011-##-##
10653	22	10654	2002-##-##	2003-##-##
5479	16	5489	1981-##-##	1981-##-##
1615	1	1596	####-##-##	2014-##-##
267	1	268	1991-##-##	1997-##-##
11192	22	10285	2002-##-##	2003-##-##
11438	22	10689	2007-##-##	2010-##-##
12234	22	10339	1988-##-##	1988-##-##
8516	17	8517	1971-##-##	1971-##-##
11737	22	10571	2008-##-##	2008-##-##
566	15	5092	####-##-##	2014-##-##
3106	11	3087	####-##-##	1991-##-##
3792	14	3544	1989-##-##	1990-##-##
10402	22	10340	2004-##-##	2006-##-##
6814	17	6151	2000-##-##	2000-##-##
557	1	558	1994-##-##	####-##-##
12215	22	10234	2013-##-##	2015-##-##
8041	20	7400	1982-##-##	1982-##-##
12339	22	9766	2014-##-##	####-##-##
7519	17	6794	1987-##-##	1987-##-##
11000	22	9856	2007-##-##	2010-##-##
5553	16	5561	1991-##-##	1991-##-##
12415	22	9996	1967-##-##	1968-##-##
10364	22	9547	1999-##-##	2003-##-##
11069	22	9993	2007-##-##	2007-##-##
1691	2	1672	2000-##-##	####-##-##
10493	22	9740	2003-##-##	2004-##-##
11341	22	9701	2010-##-##	2012-##-##
428	15	5049	1166-##-##	1794-##-##
2642	9	2552	2009-##-##	####-##-##
4855	14	4856	1306-##-##	1306-##-##
12480	22	10650	1997-##-##	1997-##-##
11087	22	5656	1996-##-##	1997-##-##
12295	22	10319	2012-##-##	2014-##-##
11048	22	9774	2009-##-##	2011-##-##
7977	17	7255	2008-##-##	2008-##-##
25	17	5104	1965-##-##	1965-##-##
12065	22	10633	2004-##-##	2005-##-##
10999	22	9743	2015-##-##	####-##-##
11912	22	10337	2010-##-##	2010-##-##
9353	20	5762	1964-##-##	1964-##-##
4631	14	3757	1974-##-##	1975-##-##
11299	22	10291	2000-##-##	2009-##-##
11373	22	9695	1975-##-##	1978-##-##
7404	20	6744	2013-##-##	2013-##-##
12327	22	10286	2011-##-##	2011-##-##
12112	22	10051	1999-##-##	2000-##-##
3214	12	2082	####-##-##	1861-##-##
12079	22	9822	1996-##-##	1996-##-##
4887	14	4469	1957-##-##	1970-##-##
11778	22	10118	2008-##-##	2008-##-##
9409	20	7301	1986-##-##	1986-##-##
10508	22	10260	1998-##-##	1998-##-##
9082	17	6444	1999-##-##	1999-##-##
216	1	159	1968-##-##	####-##-##
1834	4	1833	1975-##-##	1975-##-##
3405	13	3263	1982-##-##	####-##-##
5548	16	5718	1981-##-##	1981-##-##
9041	22	9762	2014-##-##	####-##-##
