2130	6	2109	1349-##-##	1385-##-##
9951	22	9895	2009-##-##	####-##-##
1171	1	953	1920-##-##	####-##-##
7655	17	7047	2005-##-##	2005-##-##
167	1	148	1790-##-##	1968-##-##
2622	9	2482	1934-##-##	1945-##-##
2440	8	2318	1962-##-##	####-##-##
1090	15	4983	####-##-##	2014-##-##
1875	10	2920	1991-##-##	2007-##-##
1059	1	642	####-##-##	2005-##-##
9018	23	3023	####-##-##	1962-##-##
428	15	5024	1890-##-##	####-##-##
11108	22	10119	2010-##-##	2014-##-##
10476	22	9580	2006-##-##	2009-##-##
9571	22	9574	1995-##-##	1996-##-##
4370	14	3710	1513-##-##	####-##-##
5230	15	4971	2017-##-##	####-##-##
12034	22	10910	2004-##-##	2009-##-##
960	1	411	####-##-##	2016-##-##
7997	17	5879	2013-##-##	2013-##-##
486	15	4982	####-##-##	2014-##-##
10860	22	10335	2005-##-##	2007-##-##
12484	22	10462	1998-##-##	2001-##-##
11671	22	10849	2014-##-##	2015-##-##
5840	17	5842	1981-##-##	1981-##-##
7393	17	8788	1986-##-##	1986-##-##
12017	22	11832	2009-##-##	2010-##-##
9068	21	9443	2010-##-##	2010-##-##
8253	17	6961	2001-##-##	2001-##-##
4479	14	4399	1887-##-##	1901-##-##
9284	20	8819	2006-##-##	2006-##-##
3202	12	2055	2016-##-##	####-##-##
8245	20	8246	2000-##-##	2000-##-##
8939	20	6706	1939-##-##	1939-##-##
2530	9	2476	1918-##-##	####-##-##
11409	22	9767	2006-##-##	2006-##-##
8840	17	6362	1959-##-##	1959-##-##
4909	14	3437	2001-##-##	####-##-##
261	1	263	1783-##-##	1796-##-##
6350	17	5946	1989-##-##	1989-##-##
8657	17	6085	2001-##-##	2001-##-##
10970	22	10115	2010-##-##	2013-##-##
10206	22	9830	2004-##-##	2005-##-##
11395	22	10472	2007-##-##	2007-##-##
8494	20	6780	1963-##-##	1963-##-##
11624	22	5655	2002-##-##	2004-##-##
10343	22	9845	1978-##-##	1981-##-##
3082	14	4706	1970-##-##	1976-##-##
2037	6	2009	1867-##-##	1918-##-##
1036	1	1027	####-##-##	2015-##-##
8438	20	6780	1927-##-##	1927-##-##
2448	20	7791	1981-##-##	1981-##-##
8924	17	5915	1964-##-##	1964-##-##
10690	22	10060	2008-##-##	2008-##-##
7870	20	7872	1979-##-##	1979-##-##
11736	22	9901	2000-##-##	2003-##-##
12424	22	9905	2011-##-##	2012-##-##
7162	17	7165	1972-##-##	1972-##-##
10425	22	10426	1980-##-##	1982-##-##
11873	22	10037	2007-##-##	2009-##-##
6255	20	8670	1989-##-##	1989-##-##
817	1	241	1968-##-##	####-##-##
11791	22	10408	2006-##-##	2007-##-##
11528	22	10431	2000-##-##	2003-##-##
3231	17	6730	2010-##-##	2010-##-##
5720	17	6766	1986-##-##	1986-##-##
11602	22	10015	2003-##-##	2004-##-##
12315	22	10342	2015-##-##	2015-##-##
4547	14	3450	####-##-##	1952-##-##
4679	14	4242	1989-##-##	1990-##-##
8398	17	8399	1978-##-##	1978-##-##
2470	20	7400	1994-##-##	1994-##-##
1961	6	2027	1945-##-##	####-##-##
11053	22	9622	2008-##-##	2013-##-##
5056	15	4973	####-##-##	2016-##-##
10207	22	10208	1981-##-##	1984-##-##
6967	17	7861	1979-##-##	1979-##-##
7890	20	8644	1986-##-##	1986-##-##
8417	20	9208	2007-##-##	2007-##-##
9272	20	6706	1928-##-##	1928-##-##
8180	20	9298	1997-##-##	1997-##-##
4825	14	3454	2017-##-##	####-##-##
11952	22	10217	1997-##-##	1997-##-##
6968	20	6392	1979-##-##	1979-##-##
7312	17	7607	2010-##-##	2010-##-##
5479	16	2447	1990-##-##	1990-##-##
10419	22	9633	2002-##-##	2005-##-##
8081	17	7887	2012-##-##	2012-##-##
7045	17	7046	2000-##-##	2000-##-##
4336	14	4339	1980-##-##	1982-##-##
5678	16	5684	1952-##-##	1952-##-##
10379	22	9740	2007-##-##	2011-##-##
11163	22	9900	2013-##-##	2016-##-##
10266	22	10244	2003-##-##	2006-##-##
8157	20	7917	2011-##-##	2011-##-##
6053	20	6054	2008-##-##	2008-##-##
10875	22	10157	2013-##-##	2014-##-##
2910	17	5896	1970-##-##	1970-##-##
11910	22	10320	2014-##-##	2015-##-##
12332	22	9918	2008-##-##	2008-##-##
5691	22	9689	1969-##-##	1972-##-##
11327	22	9843	2009-##-##	2012-##-##
6493	17	6985	1991-##-##	1991-##-##
9108	20	6963	2014-##-##	2014-##-##
11609	22	10133	1994-##-##	1997-##-##
4717	20	6012	1912-##-##	1912-##-##
11801	22	10427	2015-##-##	####-##-##
10322	22	9736	2007-##-##	2008-##-##
444	18	789	####-##-##	1978-##-##
8835	17	7461	2007-##-##	2007-##-##
11524	22	10746	1997-##-##	2000-##-##
6796	17	6202	2008-##-##	2008-##-##
11931	22	9663	1997-##-##	1997-##-##
1799	3	1776	####-##-##	2007-##-##
11628	22	10921	2007-##-##	2008-##-##
12483	22	10724	2001-##-##	2001-##-##
4899	14	3623	1926-##-##	1958-##-##
5628	17	8515	1995-##-##	1995-##-##
11562	22	9776	1988-##-##	1988-##-##
9007	17	6713	1976-##-##	1976-##-##
11484	22	9645	2008-##-##	2008-##-##
12203	22	11064	2003-##-##	2003-##-##
3527	14	3526	1998-##-##	1998-##-##
8307	20	8308	2008-##-##	2008-##-##
8126	20	7096	1999-##-##	1999-##-##
1592	6	2146	1941-##-##	1944-##-##
8806	17	6915	1982-##-##	1982-##-##
3047	23	3039	1829-##-##	1833-##-##
12165	22	9798	2009-##-##	2010-##-##
9094	22	10157	2016-##-##	####-##-##
10214	22	9732	2007-##-##	2007-##-##
7725	17	7135	1985-##-##	1985-##-##
12011	22	10765	1990-##-##	1991-##-##
4	1	627	1923-##-##	1930-##-##
11230	22	11180	2001-##-##	2001-##-##
7800	17	7804	1969-##-##	1969-##-##
5740	16	5744	1976-##-##	1976-##-##
4731	17	5817	2015-##-##	2015-##-##
5828	17	6782	1926-##-##	1926-##-##
11806	22	10678	2005-##-##	2006-##-##
11563	22	9995	1986-##-##	1988-##-##
11186	22	9776	2012-##-##	####-##-##
12425	22	11886	2012-##-##	2013-##-##
5629	17	6179	2015-##-##	2015-##-##
2693	17	5957	1942-##-##	1942-##-##
4464	14	4465	1996-##-##	2000-##-##
11813	22	10097	2005-##-##	2006-##-##
5156	15	5060	2015-##-##	####-##-##
1052	1	528	####-##-##	2016-##-##
9423	20	6706	1925-##-##	1925-##-##
5479	16	5484	1994-##-##	1994-##-##
12360	22	9594	1982-##-##	1982-##-##
6208	17	6210	1978-##-##	1978-##-##
11109	22	10992	2015-##-##	####-##-##
8904	20	9182	2005-##-##	2005-##-##
7442	17	6905	1910-##-##	1910-##-##
11802	22	10793	1997-##-##	1998-##-##
12143	22	10157	2012-##-##	2013-##-##
113	6	45	1991-##-##	####-##-##
2735	9	2486	1960-##-##	####-##-##
5761	17	5755	1987-##-##	1987-##-##
9962	22	9804	2011-##-##	2014-##-##
3093	17	7697	1973-##-##	1973-##-##
8513	17	8514	2002-##-##	2002-##-##
10374	22	9589	2005-##-##	2008-##-##
12412	22	10269	2013-##-##	2015-##-##
12190	22	11136	2007-##-##	2010-##-##
9571	22	9577	1996-##-##	1998-##-##
2448	17	7791	1980-##-##	1980-##-##
11297	22	10032	2012-##-##	2014-##-##
8579	20	6362	2009-##-##	2009-##-##
11608	22	11096	2005-##-##	2006-##-##
771	6	30	####-##-##	1917-##-##
4281	14	4155	1880-##-##	1881-##-##
9113	20	7090	2001-##-##	2001-##-##
11047	22	10539	2006-##-##	####-##-##
1051	1	125	1790-##-##	1871-##-##
1170	1	1142	1871-##-##	1920-##-##
12180	22	9549	2002-##-##	2007-##-##
6663	20	6664	2006-##-##	2006-##-##
7437	17	7129	2000-##-##	2000-##-##
11339	22	10127	1995-##-##	1996-##-##
12181	22	10306	2010-##-##	2010-##-##
5691	22	5648	1980-##-##	1984-##-##
11310	22	9606	2000-##-##	2003-##-##
11852	22	9645	2013-##-##	####-##-##
310	1	314	2009-##-##	####-##-##
1023	1	287	2015-##-##	####-##-##
1398	1	411	####-##-##	2016-##-##
11932	22	10238	2014-##-##	2015-##-##
11916	22	9617	2002-##-##	2003-##-##
7621	20	6780	1929-##-##	1929-##-##
5695	22	9740	2002-##-##	2002-##-##
7089	20	7862	1978-##-##	1978-##-##
4737	14	3473	1997-##-##	2001-##-##
7250	20	6706	1945-##-##	1945-##-##
1075	15	4971	2016-##-##	####-##-##
9268	20	6706	1912-##-##	1912-##-##
999	1	122	1790-##-##	1871-##-##
8476	17	6001	1991-##-##	1991-##-##
8118	17	8120	1998-##-##	1998-##-##
10948	22	9633	2014-##-##	2014-##-##
11802	22	10394	1999-##-##	2000-##-##
10948	22	9644	2011-##-##	2014-##-##
9356	20	6780	1931-##-##	1931-##-##
11806	22	9681	1992-##-##	1993-##-##
12281	22	10168	2010-##-##	2014-##-##
3243	17	5678	2012-##-##	2012-##-##
11575	22	10723	2005-##-##	2006-##-##
6814	17	6815	1990-##-##	1990-##-##
1803	3	1776	####-##-##	1967-##-##
6414	17	6416	1988-##-##	1988-##-##
1236	1	129	1920-##-##	####-##-##
7698	20	7046	2011-##-##	2011-##-##
1889	9	2560	1983-##-##	####-##-##
856	1	681	2015-##-##	####-##-##
11689	22	10085	2014-##-##	2014-##-##
10638	22	10125	2009-##-##	2011-##-##
11290	22	9570	2009-##-##	2010-##-##
11581	22	10362	1989-##-##	1989-##-##
11533	22	9974	2004-##-##	2004-##-##
5504	17	6379	2006-##-##	2006-##-##
11364	22	9937	2009-##-##	2009-##-##
8962	17	7111	2008-##-##	2008-##-##
3617	14	3437	1983-##-##	2008-##-##
905	1	866	2015-##-##	####-##-##
6390	20	6395	2005-##-##	2005-##-##
12196	22	10392	2005-##-##	2008-##-##
11338	22	9608	2011-##-##	2013-##-##
8761	17	6408	1985-##-##	1985-##-##
9524	21	9457	1891-##-##	1891-##-##
1621	1	1596	####-##-##	2014-##-##
8882	17	6916	1971-##-##	1971-##-##
10221	22	9730	2007-##-##	2008-##-##
11759	22	10770	2013-##-##	2014-##-##
7450	20	7092	1928-##-##	1928-##-##
2330	8	2331	2000-##-##	####-##-##
1731	2	1671	1960-##-##	####-##-##
12480	22	10650	1998-##-##	1998-##-##
11403	22	9959	1999-##-##	1999-##-##
4926	14	3619	1987-##-##	1992-##-##
2643	20	6780	1964-##-##	1964-##-##
11766	22	10666	2004-##-##	2005-##-##
875	1	865	####-##-##	2014-##-##
11137	22	9556	2009-##-##	2010-##-##
4083	14	3973	1995-##-##	1999-##-##
9836	22	9633	2010-##-##	2011-##-##
2941	23	12504	1968-##-##	1970-##-##
2761	9	2517	1885-##-##	####-##-##
12286	22	9875	2001-##-##	2001-##-##
9914	22	9916	2011-##-##	2011-##-##
12407	22	10211	2000-##-##	2000-##-##
6463	17	6002	1993-##-##	1993-##-##
2684	17	6015	1979-##-##	1979-##-##
5411	16	5509	1982-##-##	1982-##-##
7998	17	7999	2011-##-##	2011-##-##
1133	15	4990	1579-##-##	####-##-##
1745	17	6958	2010-##-##	2010-##-##
7093	20	7095	1998-##-##	1998-##-##
11820	22	9910	2006-##-##	2008-##-##
10574	22	10005	2002-##-##	2010-##-##
5623	17	6201	1984-##-##	1984-##-##
9028	17	8665	1996-##-##	1996-##-##
5727	17	6634	1990-##-##	1990-##-##
11485	22	10332	2005-##-##	2008-##-##
12353	22	10359	2004-##-##	2004-##-##
6531	17	6336	1999-##-##	1999-##-##
5504	20	6045	2012-##-##	2012-##-##
10317	22	10060	2008-##-##	2008-##-##
1299	1	129	1920-##-##	####-##-##
4520	14	3496	1795-##-##	1797-##-##
2717	14	3470	1877-##-##	1878-##-##
9403	20	5722	2009-##-##	2009-##-##
10577	22	10041	2011-##-##	2011-##-##
7934	20	7935	2004-##-##	2004-##-##
11160	22	9723	2003-##-##	2003-##-##
8423	17	6606	1998-##-##	1998-##-##
10668	22	9687	1988-##-##	1988-##-##
10951	22	10952	2007-##-##	2010-##-##
11085	22	10116	1999-##-##	2000-##-##
2514	17	6349	1987-##-##	1987-##-##
6462	17	6068	1954-##-##	1954-##-##
7873	20	7400	1979-##-##	1979-##-##
11215	22	10195	1982-##-##	1983-##-##
12454	22	10989	2003-##-##	2004-##-##
12221	22	9856	1989-##-##	1990-##-##
3053	17	5950	1987-##-##	1987-##-##
7873	17	7051	1995-##-##	1995-##-##
363	1	364	1937-##-##	####-##-##
10636	22	9791	1940-##-##	1940-##-##
10130	22	9762	2012-##-##	2013-##-##
1610	1	1597	2015-##-##	####-##-##
2318	8	2440	1962-##-##	####-##-##
11345	22	11251	2005-##-##	####-##-##
5370	16	5389	2000-##-##	2000-##-##
7581	17	7582	1997-##-##	1997-##-##
9922	22	9570	1996-##-##	1997-##-##
12004	22	10297	2011-##-##	2012-##-##
11207	22	9633	2001-##-##	2003-##-##
44	6	550	1917-##-##	1919-##-##
11146	22	5467	2010-##-##	2012-##-##
12116	22	9862	2007-##-##	2008-##-##
11580	22	10563	1954-##-##	1956-##-##
12271	22	9549	2008-##-##	2012-##-##
12483	22	10450	2012-##-##	2013-##-##
3660	14	3661	1996-##-##	1997-##-##
3200	12	2055	1874-##-##	####-##-##
5958	20	5762	1951-##-##	1951-##-##
10835	22	10431	2001-##-##	2005-##-##
7123	17	5818	2015-##-##	####-##-##
4013	14	3953	1981-##-##	1982-##-##
8056	17	8228	2009-##-##	2009-##-##
1706	2	1672	1988-##-##	####-##-##
1825	3	1776	####-##-##	2007-##-##
11246	22	9647	2004-##-##	2006-##-##
11928	22	11612	2009-##-##	2009-##-##
5756	17	6816	1969-##-##	1969-##-##
4216	14	3587	1989-##-##	2014-##-##
10884	22	10143	2009-##-##	####-##-##
1957	6	171	1933-##-##	1945-##-##
8518	17	7301	1957-##-##	1957-##-##
1581	1	123	1871-##-##	####-##-##
1599	1	1596	####-##-##	2014-##-##
8630	17	6107	1998-##-##	1998-##-##
5191	15	5185	1981-##-##	1994-##-##
8996	20	6904	2010-##-##	2010-##-##
2775	17	6284	2007-##-##	2007-##-##
11966	22	9875	1996-##-##	1998-##-##
4845	14	3460	2007-##-##	2008-##-##
7985	20	5762	1933-##-##	1933-##-##
10860	22	9659	2002-##-##	2003-##-##
4540	14	4541	2008-##-##	2011-##-##
11372	22	11317	2007-##-##	2007-##-##
12257	22	10639	2000-##-##	2000-##-##
11358	22	9823	1994-##-##	2010-##-##
12143	22	10157	2008-##-##	2008-##-##
5667	20	6765	1976-##-##	1976-##-##
3695	14	3696	1955-##-##	1983-##-##
4714	14	4605	1560-##-##	1584-##-##
8545	17	8546	1980-##-##	1980-##-##
11243	22	9576	2008-##-##	2012-##-##
8917	17	6608	2009-##-##	2009-##-##
11898	22	10997	2016-##-##	####-##-##
8451	20	8453	2005-##-##	2005-##-##
12408	22	9678	2006-##-##	2011-##-##
11740	22	9741	1995-##-##	1995-##-##
1970	6	2082	1860-##-##	1861-##-##
439	1	1560	1403-##-##	1493-##-##
1306	1	122	1790-##-##	1871-##-##
12053	22	10524	2005-##-##	2005-##-##
9361	20	6706	1930-##-##	1930-##-##
1893	20	7092	1943-##-##	1943-##-##
8929	17	8549	1944-##-##	1944-##-##
6053	17	6054	1986-##-##	1986-##-##
5633	20	6722	2013-##-##	2013-##-##
786	1	787	2009-##-##	####-##-##
5720	17	7838	1997-##-##	1997-##-##
9195	20	6012	1915-##-##	1915-##-##
10309	22	5155	2015-##-##	2015-##-##
11731	22	10096	2003-##-##	2006-##-##
4761	14	3456	2010-##-##	2015-##-##
8333	21	9443	1880-##-##	1880-##-##
2337	8	2336	1991-##-##	2005-##-##
1525	1	885	1980-##-##	1988-##-##
5919	17	5924	2014-##-##	2014-##-##
11991	22	11992	2012-##-##	2014-##-##
11539	22	11045	2005-##-##	2009-##-##
4485	14	3721	1714-##-##	1727-##-##
12512	23	12543	1936-##-##	1939-##-##
6663	20	7637	2007-##-##	2007-##-##
12459	22	10291	2005-##-##	2006-##-##
5233	15	4971	2016-##-##	####-##-##
12239	22	10656	1993-##-##	1994-##-##
11382	22	10281	2011-##-##	2011-##-##
4631	14	3742	1975-##-##	1976-##-##
5192	15	5185	1969-##-##	1974-##-##
5479	16	2447	1993-##-##	1993-##-##
12473	22	10346	2009-##-##	2009-##-##
8898	20	7092	1951-##-##	1951-##-##
12015	22	9750	2007-##-##	2009-##-##
11770	22	10562	1985-##-##	1986-##-##
25	0	27	1929-##-##	####-##-##
8692	20	6486	2000-##-##	2000-##-##
10953	22	10749	1990-##-##	2002-##-##
8011	20	9325	2007-##-##	2007-##-##
7745	17	7429	2003-##-##	2003-##-##
1968	5	1969	2000-##-##	####-##-##
8846	17	8631	1996-##-##	1996-##-##
10964	22	9567	2003-##-##	2006-##-##
7766	20	7282	1979-##-##	1979-##-##
12019	22	10274	2004-##-##	2005-##-##
7772	20	7778	2004-##-##	2004-##-##
3942	14	3697	1904-##-##	1904-##-##
9705	22	9709	2005-##-##	2008-##-##
5727	17	8495	1970-##-##	1970-##-##
6252	17	6253	1989-##-##	1989-##-##
3135	17	6369	1993-##-##	1993-##-##
12220	22	10767	2007-##-##	2008-##-##
1424	1	444	1946-##-##	1978-##-##
5137	15	4973	####-##-##	2016-##-##
4680	14	4173	1948-##-##	1956-##-##
11546	22	9608	2003-##-##	2003-##-##
9160	19	284	1511-##-##	1515-##-##
4309	14	4311	1841-##-##	1846-##-##
6683	17	5987	1927-##-##	1927-##-##
3093	17	6120	1984-##-##	1984-##-##
8790	17	8278	1984-##-##	1984-##-##
7552	20	7551	2012-##-##	2012-##-##
10586	22	10588	2008-##-##	2008-##-##
10221	22	9728	2012-##-##	2015-##-##
783	1	123	1871-##-##	####-##-##
10965	22	9994	1999-##-##	2000-##-##
1261	1	129	1920-##-##	####-##-##
9037	17	6240	2000-##-##	2000-##-##
11212	22	10427	1997-##-##	2002-##-##
3025	10	3026	1865-##-##	1888-##-##
5962	20	9170	1999-##-##	1999-##-##
4370	14	3710	1512-##-##	####-##-##
2655	20	7092	1945-##-##	1945-##-##
11125	22	10326	2014-##-##	2014-##-##
4925	14	3495	1995-##-##	2001-##-##
9596	22	9598	2003-##-##	2004-##-##
11637	22	10184	2013-##-##	2014-##-##
10557	22	10559	2010-##-##	2011-##-##
10913	22	9563	2003-##-##	2004-##-##
12422	22	9712	2003-##-##	2005-##-##
11660	22	9856	1995-##-##	1995-##-##
2089	6	117	1707-##-##	1801-##-##
1613	1	563	####-##-##	2015-##-##
11622	22	5656	2005-##-##	2006-##-##
4633	14	4123	2006-##-##	2007-##-##
4400	17	6449	1938-##-##	1938-##-##
10206	22	9727	2002-##-##	2006-##-##
11044	22	9659	2011-##-##	2012-##-##
11205	22	10691	2006-##-##	2009-##-##
11307	22	10229	1996-##-##	1997-##-##
6656	17	7478	1982-##-##	1982-##-##
12336	22	10061	2005-##-##	2005-##-##
4842	14	3455	2015-##-##	2017-##-##
1398	1	750	2016-##-##	####-##-##
12379	22	10588	2007-##-##	2012-##-##
4162	14	4166	2002-##-##	2004-##-##
8185	17	7478	1973-##-##	1973-##-##
10216	22	9567	2007-##-##	2011-##-##
3254	13	3255	1966-##-##	####-##-##
8275	17	8279	2013-##-##	2013-##-##
5713	17	6063	2003-##-##	2003-##-##
1506	15	4983	####-##-##	2014-##-##
792	1	444	2004-##-##	####-##-##
4726	14	4727	2003-##-##	2003-##-##
7382	17	6782	1891-##-##	1891-##-##
11114	22	9653	1977-##-##	1980-##-##
10366	22	2999	2005-##-##	2006-##-##
11083	22	10277	2008-##-##	2009-##-##
8826	17	6193	1984-##-##	1984-##-##
7772	20	8369	2004-##-##	2004-##-##
12426	22	10306	1996-##-##	1999-##-##
11459	22	10238	2014-##-##	2016-##-##
11402	22	9946	2001-##-##	2003-##-##
12148	22	9736	2006-##-##	2006-##-##
12454	22	11442	2005-##-##	2006-##-##
3999	14	3456	2010-##-##	2015-##-##
2646	17	7323	1940-##-##	1940-##-##
482	1	483	2005-##-##	2016-##-##
12346	22	10650	2003-##-##	2005-##-##
2268	8	2267	1958-##-##	1982-##-##
11221	22	10981	2008-##-##	2010-##-##
2153	6	550	1918-##-##	1921-##-##
8513	17	8370	2006-##-##	2006-##-##
11855	22	9896	2007-##-##	2008-##-##
10728	22	10729	1999-##-##	2000-##-##
10232	22	10228	2012-##-##	2012-##-##
10603	22	10047	1995-##-##	1997-##-##
9263	20	6780	1917-##-##	1917-##-##
12343	22	10633	2002-##-##	2002-##-##
12499	22	11092	2007-##-##	2007-##-##
1262	1	129	1790-##-##	1871-##-##
12207	22	11027	2014-##-##	2014-##-##
4417	14	3745	1983-##-##	1989-##-##
2395	21	9511	1990-##-##	1990-##-##
10659	22	10660	1960-##-##	1962-##-##
8258	17	8262	1997-##-##	1997-##-##
1877	20	7513	1984-##-##	1984-##-##
8872	17	6800	1976-##-##	1976-##-##
10935	22	5468	2013-##-##	2015-##-##
11088	22	10136	2001-##-##	2005-##-##
4991	15	4971	2017-##-##	####-##-##
3032	23	3027	1838-##-##	1840-##-##
7906	17	7916	2008-##-##	2008-##-##
2574	9	2509	1979-##-##	1984-##-##
11014	22	9822	2002-##-##	2003-##-##
11885	22	10003	2005-##-##	2006-##-##
10945	22	10947	2002-##-##	2003-##-##
10455	22	10228	2000-##-##	2003-##-##
4874	14	3431	2012-##-##	2012-##-##
8209	17	5873	1891-##-##	1891-##-##
11667	22	10377	2005-##-##	2006-##-##
1520	1	148	1790-##-##	1968-##-##
12237	22	10285	2008-##-##	2009-##-##
464	1	126	1871-##-##	1920-##-##
7093	20	8671	2011-##-##	2011-##-##
12373	22	9979	2000-##-##	2000-##-##
3325	13	3294	1905-##-##	####-##-##
10802	22	9687	2002-##-##	2003-##-##
11891	22	9673	2008-##-##	2008-##-##
11414	22	10673	1997-##-##	1997-##-##
47	6	29	1922-##-##	1991-##-##
1858	14	3738	2000-##-##	2003-##-##
4097	14	3475	1998-##-##	####-##-##
1810	3	1776	####-##-##	1971-##-##
11309	22	10695	2005-##-##	2009-##-##
8796	17	7586	1988-##-##	1988-##-##
990	1	511	1940-##-##	1990-##-##
11880	22	9758	2002-##-##	2003-##-##
11459	22	10549	2011-##-##	2012-##-##
11818	22	5653	2004-##-##	2008-##-##
12281	22	9921	2010-##-##	2010-##-##
9068	17	7400	1992-##-##	1992-##-##
8446	17	7278	1998-##-##	1998-##-##
12105	22	10819	1996-##-##	1997-##-##
8674	20	6039	2012-##-##	2012-##-##
10579	22	9899	2006-##-##	2009-##-##
10888	22	9849	2002-##-##	2005-##-##
3180	14	3450	1980-##-##	####-##-##
1866	12	170	####-##-##	1939-##-##
11871	22	11143	1992-##-##	2009-##-##
2822	20	6706	1902-##-##	1902-##-##
7882	17	6985	1982-##-##	1982-##-##
7726	17	7501	1980-##-##	1980-##-##
9405	20	5722	1991-##-##	1991-##-##
811	1	304	2015-##-##	####-##-##
10752	22	9740	2003-##-##	2006-##-##
3577	14	3458	2001-##-##	2005-##-##
2422	20	8088	1996-##-##	1996-##-##
10653	22	5478	1999-##-##	2001-##-##
399	7	2231	1960-##-##	1962-##-##
9084	20	6706	1914-##-##	1914-##-##
12190	22	10648	2010-##-##	2011-##-##
675	15	4990	1230-##-##	####-##-##
1124	1	572	2015-##-##	####-##-##
12338	22	10463	2013-##-##	2015-##-##
4477	14	4478	1990-##-##	1993-##-##
9396	20	6867	1956-##-##	1956-##-##
5770	16	4147	2003-##-##	2003-##-##
5699	22	5656	2007-##-##	2008-##-##
11629	22	10356	1997-##-##	2000-##-##
9431	20	5762	1928-##-##	1928-##-##
11356	22	9544	2004-##-##	2006-##-##
7990	17	7554	1982-##-##	1982-##-##
9877	22	9881	2014-##-##	2016-##-##
2795	17	6410	1994-##-##	1994-##-##
3603	14	3605	1993-##-##	1997-##-##
3831	14	3832	1899-##-##	1901-##-##
600	1	601	2013-##-##	####-##-##
11936	22	10041	2004-##-##	2005-##-##
4674	14	3963	1990-##-##	2011-##-##
476	1	210	1968-##-##	####-##-##
3812	14	3481	1979-##-##	1979-##-##
7998	20	9317	2011-##-##	2011-##-##
12059	22	10714	2007-##-##	2007-##-##
10835	22	10131	2014-##-##	2014-##-##
11829	22	10195	2002-##-##	2005-##-##
6661	20	5762	1962-##-##	1962-##-##
6661	20	5762	1958-##-##	1958-##-##
10999	22	9563	2002-##-##	2003-##-##
1089	1	666	####-##-##	2016-##-##
9542	22	9544	2006-##-##	2007-##-##
8985	17	5931	1985-##-##	1985-##-##
8899	17	8326	1999-##-##	1999-##-##
8943	17	5836	1983-##-##	1983-##-##
1622	1	1596	####-##-##	2014-##-##
11365	22	11367	1941-##-##	1944-##-##
717	1	718	2004-##-##	####-##-##
12265	22	10328	1995-##-##	2009-##-##
11038	22	10826	2007-##-##	2009-##-##
4750	17	6078	1968-##-##	1968-##-##
10757	22	10123	2006-##-##	2006-##-##
11261	22	9780	2011-##-##	2015-##-##
11287	22	10011	2010-##-##	2012-##-##
10446	22	9685	2006-##-##	2008-##-##
6053	20	8097	1985-##-##	1985-##-##
10916	22	10749	1994-##-##	1995-##-##
3332	13	3252	1990-##-##	####-##-##
1693	2	1671	2010-##-##	####-##-##
12314	22	10952	2003-##-##	2003-##-##
4468	14	4469	1976-##-##	1981-##-##
12432	22	10417	1992-##-##	1995-##-##
889	1	866	2015-##-##	####-##-##
7442	20	5762	1910-##-##	1910-##-##
4762	14	3455	2015-##-##	2017-##-##
2142	6	2027	1944-##-##	####-##-##
4054	14	3623	1879-##-##	1923-##-##
8732	20	5722	1990-##-##	1990-##-##
4806	14	3456	2010-##-##	2015-##-##
11306	22	10077	2016-##-##	####-##-##
2400	20	5722	1981-##-##	1981-##-##
10916	22	9829	1988-##-##	1990-##-##
10304	22	10307	1995-##-##	1996-##-##
12025	22	9937	2010-##-##	2013-##-##
7785	20	6150	1977-##-##	1977-##-##
7250	20	6780	1961-##-##	1961-##-##
2828	17	8119	1996-##-##	1996-##-##
8258	20	5923	1996-##-##	1996-##-##
4619	14	3455	2015-##-##	2017-##-##
6519	17	6520	2006-##-##	2006-##-##
359	1	125	1790-##-##	1871-##-##
11191	22	10073	2012-##-##	2014-##-##
7677	17	7678	1989-##-##	1989-##-##
6544	17	6647	1976-##-##	1976-##-##
4150	14	4152	1993-##-##	1995-##-##
6584	17	6585	2010-##-##	2010-##-##
11434	22	10296	2009-##-##	2010-##-##
9965	22	9968	2007-##-##	2007-##-##
11479	22	9990	1993-##-##	1994-##-##
5143	15	4971	2017-##-##	####-##-##
12014	22	10142	2010-##-##	2010-##-##
2428	20	6471	2004-##-##	2004-##-##
8768	17	8770	1968-##-##	1968-##-##
3347	13	3252	1964-##-##	####-##-##
114	1	115	1922-##-##	####-##-##
1794	3	1778	2007-##-##	####-##-##
12167	22	10299	2015-##-##	####-##-##
8438	20	6780	1917-##-##	1917-##-##
2833	17	6476	1959-##-##	1959-##-##
11365	22	10524	1942-##-##	1943-##-##
8886	17	5924	1996-##-##	1996-##-##
5294	15	4973	####-##-##	2016-##-##
12390	22	11145	2011-##-##	2011-##-##
4756	14	3793	1763-##-##	1765-##-##
11452	22	10926	1986-##-##	1990-##-##
1513	1	766	1934-##-##	####-##-##
5962	20	9169	2009-##-##	2009-##-##
8843	17	8534	2006-##-##	2006-##-##
12045	22	10273	2009-##-##	2009-##-##
5444	20	5440	2010-##-##	2010-##-##
11550	22	9826	2001-##-##	2004-##-##
663	18	966	####-##-##	2014-##-##
1460	1	343	2015-##-##	####-##-##
7310	17	7311	2014-##-##	2014-##-##
11558	22	11042	2010-##-##	2011-##-##
2030	6	2045	1685-##-##	1804-##-##
11917	22	9941	2006-##-##	2006-##-##
1397	1	148	1790-##-##	1968-##-##
11483	22	9584	2005-##-##	2006-##-##
4930	14	3724	2011-##-##	2016-##-##
